No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
8684,2015,12,28,19,118,157,45,103,2800,5,-1.3,1029.1,-7.9,0,WSW,0.7,Aotizhongxin
8685,2015,12,28,20,147,155,35,103,2900,5,-0.9,1029.1,-7.5,0,SSW,1.3,Aotizhongxin
8686,2015,12,28,21,169,180,35,97,2800,5,-0.4,1029,-7,0,S,0.9,Aotizhongxin
8687,2015,12,28,22,196,229,41,103,3300,5,-1.7,1028.7,-6.6,0,SE,1.2,Aotizhongxin
8688,2015,12,28,23,230,250,40,106,3500,6,-2.9,1028.6,-6.5,0,ESE,0.9,Aotizhongxin
8689,2015,12,29,0,257,291,40,110,3700,6,-3.2,1028.2,-6.5,0,ENE,1,Aotizhongxin
8690,2015,12,29,1,258,274,43,115,4800,7,-3.1,1027.8,-6.2,0,E,0.9,Aotizhongxin
8691,2015,12,29,2,267,314,65,121,7400,15,-2.9,1027.6,-5.9,0,E,1,Aotizhongxin
8692,2015,12,29,3,292,321,75,114,7900,17,-2.8,1027.2,-5.3,0,NE,0.4,Aotizhongxin
8693,2015,12,29,4,278,295,71,107,7100,NA,-3.2,1026.5,-5.8,0,NE,1.4,Aotizhongxin
8694,2015,12,29,5,267,283,66,97,6800,17,-4.9,1026.1,-6.7,0,ENE,1.2,Aotizhongxin
8695,2015,12,29,6,253,267,57,94,6400,15,-5.9,1025.9,-7.4,0,E,0.9,Aotizhongxin
8696,2015,12,29,7,240,240,47,90,5800,13,-6,1025.9,-7.5,0,NE,0.9,Aotizhongxin
8697,2015,12,29,8,199,209,45,90,5000,12,-6.8,1025.8,-7.9,0,ESE,0.4,Aotizhongxin
8698,2015,12,29,9,222,247,56,100,6300,12,-5.1,1026,-6.8,0,NE,0.8,Aotizhongxin
8699,2015,12,29,10,227,254,77,114,6000,11,-2.5,1025.9,-7.6,0,E,1,Aotizhongxin
8700,2015,12,29,11,236,255,77,115,5400,11,-0.8,1025.1,-7.4,0,NE,1.6,Aotizhongxin
8701,2015,12,29,12,215,235,67,96,3400,17,0.4,1024,-7.1,0,ENE,1.3,Aotizhongxin
8702,2015,12,29,13,239,260,65,105,3400,18,1.5,1022.7,-6.3,0,SE,1.2,Aotizhongxin
8703,2015,12,29,14,241,254,61,116,3500,17,2.6,1022,-5.3,0,SSE,1.1,Aotizhongxin
8704,2015,12,29,15,242,257,62,125,3600,15,2.5,1021.8,-5.6,0,ESE,1.1,Aotizhongxin
8705,2015,12,29,16,252,275,60,138,4000,11,1.9,1022.1,-5.3,0,ENE,1.1,Aotizhongxin
8706,2015,12,29,17,284,325,60,157,4500,9,0.3,1022.3,-5.3,0,E,1,Aotizhongxin
8707,2015,12,29,18,299,346,55,154,4700,9,-0.4,1022.8,-5,0,E,0.8,Aotizhongxin
8708,2015,12,29,19,313,391,47,151,5300,10,-1.1,1023.4,-4.8,0,SE,0.7,Aotizhongxin
8709,2015,12,29,20,325,386,44,152,5600,11,-2.1,1023.6,-4.9,0,E,1.1,Aotizhongxin
8710,2015,12,29,21,428,514,46,161,7200,11,-2.3,1023.7,-4.6,0,E,0.8,Aotizhongxin
8711,2015,12,29,22,527,590,35,159,8000,11,-3,1024.1,-4.7,0,E,0.7,Aotizhongxin
8712,2015,12,29,23,538,604,38,155,8600,12,-3.5,1024.1,-4.6,0,NW,0.2,Aotizhongxin
8713,2015,12,30,0,523,578,48,158,9600,13,-2.9,1023.9,-4.3,0,NE,1.4,Aotizhongxin
8714,2015,12,30,1,472,523,60,156,10000,15,-3.9,1024,-4.9,0,E,1.1,Aotizhongxin
8715,2015,12,30,2,483,523,56,146,9500,14,-4.3,1024.3,-5,0,SSE,1.1,Aotizhongxin
8716,2015,12,30,3,382,382,61,128,6200,10,-0.4,1024.1,-5.2,0,NE,1.9,Aotizhongxin
8717,2015,12,30,4,130,130,57,83,2800,8,-1.8,1023.9,-5.5,0,WNW,0.8,Aotizhongxin
8718,2015,12,30,5,107,107,45,86,2600,7,-3.4,1024.3,-5.7,0,NE,0.9,Aotizhongxin
8719,2015,12,30,6,49,49,32,59,1400,15,-3,1024.6,-5.8,0,ENE,2.1,Aotizhongxin
8720,2015,12,30,7,15,15,22,35,900,34,-4.4,1024.9,-7,0,NNW,1.2,Aotizhongxin
8721,2015,12,30,8,9,9,17,40,800,34,1.2,1025.9,-9.7,0,NW,4.3,Aotizhongxin
8722,2015,12,30,9,11,11,18,48,900,28,2.1,1026.9,-10.1,0,WNW,3.4,Aotizhongxin
8723,2015,12,30,10,12,12,15,29,700,45,3,1027.3,-10,0,NW,3.3,Aotizhongxin
8724,2015,12,30,11,11,11,13,21,600,56,3.6,1027.1,-10.1,0,NW,3.4,Aotizhongxin
8725,2015,12,30,12,12,12,10,18,700,62,4.1,1026.7,-10.8,0,NNW,4.1,Aotizhongxin
8726,2015,12,30,13,7,7,10,16,500,67,4.7,1026,-10.6,0,NW,3.6,Aotizhongxin
8727,2015,12,30,14,14,14,9,16,500,70,5,1025.9,-10.8,0,WNW,4.9,Aotizhongxin
8728,2015,12,30,15,7,7,9,16,500,72,5.2,1026.1,-10.6,0,NW,4.8,Aotizhongxin
8729,2015,12,30,16,9,9,11,20,400,69,4.8,1026.2,-10.9,0,NW,4,Aotizhongxin
8730,2015,12,30,17,7,7,11,28,500,62,4.2,1026.6,-10.7,0,NW,3.8,Aotizhongxin
8731,2015,12,30,18,9,9,12,38,500,52,3.8,1027.4,-10.7,0,NW,2.7,Aotizhongxin
8732,2015,12,30,19,16,16,17,51,800,40,3.5,1028.3,-10.6,0,NW,1.7,Aotizhongxin
8733,2015,12,30,20,22,22,22,72,1000,21,2.6,1029.1,-10.3,0,NNW,1.6,Aotizhongxin
8734,2015,12,30,21,14,14,17,47,800,39,1.3,1029.6,-10.5,0,ENE,2.2,Aotizhongxin
8735,2015,12,30,22,17,17,20,57,800,29,0.2,1030,-11.2,0,NE,1.3,Aotizhongxin
8736,2015,12,30,23,22,22,22,67,1000,17,-0.5,1030.3,-11.3,0,N,1.5,Aotizhongxin
8737,2015,12,31,0,33,33,24,65,1000,16,-1.4,1030.2,-11.3,0,NNE,0.9,Aotizhongxin
8738,2015,12,31,1,33,33,23,62,1100,17,-1.6,1030.2,-10.2,0,NNW,0.8,Aotizhongxin
8739,2015,12,31,2,28,28,14,57,800,21,-1.6,1030.4,-10.7,0,N,1.6,Aotizhongxin
8740,2015,12,31,3,21,21,12,45,700,30,-3,1030.5,-10.3,0,N,1.1,Aotizhongxin
8741,2015,12,31,4,19,19,11,46,700,NA,-2.4,1030.4,-10.5,0,NNW,1.2,Aotizhongxin
8742,2015,12,31,5,19,19,13,64,800,14,-3.7,1030.1,-10.8,0,NNE,0.7,Aotizhongxin
8743,2015,12,31,6,11,11,8,48,700,29,-5.8,1030,-10.6,0,NNW,1,Aotizhongxin
8744,2015,12,31,7,11,11,7,59,800,19,-5.5,1030.2,-11,0,ENE,0.7,Aotizhongxin
8745,2015,12,31,8,13,13,6,74,1000,6,-5.1,1030.2,-10.9,0,NE,1,Aotizhongxin
8746,2015,12,31,9,30,30,20,74,1700,10,-3,1030.7,-10.8,0,ENE,1.5,Aotizhongxin
8747,2015,12,31,10,41,41,27,76,2000,12,-1.6,1031,-10.4,0,ENE,1.5,Aotizhongxin
8748,2015,12,31,11,39,39,23,66,1600,20,-0.3,1030.5,-10.5,0,ENE,1.7,Aotizhongxin
8749,2015,12,31,12,29,29,20,56,1200,31,1.6,1029.3,-10.3,0,E,1.3,Aotizhongxin
8750,2015,12,31,13,47,47,21,66,1400,29,2.9,1028,-10.1,0,WSW,0.9,Aotizhongxin
8751,2015,12,31,14,61,61,22,79,1500,26,3.1,1027.2,-9.9,0,ESE,1.3,Aotizhongxin
8752,2015,12,31,15,NA,NA,21,93,1600,20,3.7,1026.7,-9.7,0,ESE,1.5,Aotizhongxin
8753,2015,12,31,16,44,158,26,108,1800,16,3.4,1026.5,-9.6,0,SSE,1.2,Aotizhongxin
8754,2015,12,31,17,78,141,26,115,1900,10,2.1,1026.2,-8.9,0,SE,1.3,Aotizhongxin
8755,2015,12,31,18,87,147,24,118,2200,7,1,1026.2,-8.5,0,SSE,1.1,Aotizhongxin
8756,2015,12,31,19,98,148,28,119,2600,7,-1.4,1026.3,-8.6,0,E,1,Aotizhongxin
8757,2015,12,31,20,98,165,24,113,3300,8,-2.5,1026.2,-8.4,0,E,1.3,Aotizhongxin
8758,2015,12,31,21,107,187,27,117,4000,10,-2.7,1025.8,-8,0,ENE,0.9,Aotizhongxin
8759,2015,12,31,22,150,228,38,129,4900,12,-3.5,1025.5,-7.6,0,ENE,0.4,Aotizhongxin
8760,2015,12,31,23,193,262,39,127,5200,12,-3.4,1025.2,-7.5,0,NE,1.8,Aotizhongxin
8761,2016,1,1,0,209,268,47,123,5300,13,-2.5,1024.5,-8.2,0,NNE,1.1,Aotizhongxin
8762,2016,1,1,1,211,248,66,119,5400,16,-3.5,1023.8,-7.3,0,NE,1,Aotizhongxin
8763,2016,1,1,2,167,192,64,115,4300,12,-4.7,1023.7,-7.3,0,ENE,0.8,Aotizhongxin
8764,2016,1,1,3,136,159,56,111,4100,9,-3.6,1023.1,-7.7,0,ENE,1.5,Aotizhongxin
8765,2016,1,1,4,108,121,46,107,3600,7,-5.1,1022.3,-7.7,0,E,1,Aotizhongxin
8766,2016,1,1,5,93,108,42,107,3400,7,-5.7,1021.7,-8.3,0,ENE,1.2,Aotizhongxin
8767,2016,1,1,6,107,126,36,108,4000,7,-6.3,1021.1,-8.4,0,ENE,0.7,Aotizhongxin
8768,2016,1,1,7,113,126,29,97,3700,7,-6.8,1021.1,-8.6,0,E,0.7,Aotizhongxin
8769,2016,1,1,8,89,94,26,85,2300,7,-6.8,1021.2,-8.8,0,ENE,0.9,Aotizhongxin
8770,2016,1,1,9,91,116,22,84,2800,6,-3.6,1021.5,-8.3,0,E,1.2,Aotizhongxin
8771,2016,1,1,10,107,130,29,88,3200,8,-2.1,1021.1,-8,0,ENE,1.4,Aotizhongxin
8772,2016,1,1,11,108,129,38,91,2800,11,-0.2,1020.6,-7.9,0,ENE,1.2,Aotizhongxin
8773,2016,1,1,12,123,147,48,100,3000,14,1.3,1019.2,-7.7,0,ESE,0.8,Aotizhongxin
8774,2016,1,1,13,130,145,55,103,2800,17,2.8,1017.7,-7.7,0,SW,1,Aotizhongxin
8775,2016,1,1,14,149,166,56,118,2900,18,4.3,1016.7,-7.2,0,SE,0.5,Aotizhongxin
8776,2016,1,1,15,168,188,60,135,3000,16,4.2,1016.7,-7,0,E,1.1,Aotizhongxin
8777,2016,1,1,16,177,197,55,147,3300,12,3.9,1016.4,-7,0,E,1,Aotizhongxin
8778,2016,1,1,17,180,214,48,150,3700,9,1.2,1017,-6.9,0,E,1.1,Aotizhongxin
8779,2016,1,1,18,198,238,51,152,3800,8,-1.2,1017.2,-6.7,0,E,1.2,Aotizhongxin
8780,2016,1,1,19,219,270,44,156,4200,9,-1.2,1017.2,-6.2,0,E,1.2,Aotizhongxin
8781,2016,1,1,20,231,274,38,158,4600,9,-2.4,1017.5,-6.1,0,E,0.7,Aotizhongxin
8782,2016,1,1,21,258,313,42,161,5400,10,-2.5,1017.6,-5.5,0,E,0.9,Aotizhongxin
8783,2016,1,1,22,263,318,43,164,5200,10,-3.1,1017.3,-5.6,0,NE,0.1,Aotizhongxin
8784,2016,1,1,23,324,385,55,164,7500,14,-3.2,1017.4,-5.2,0,NE,1.4,Aotizhongxin
8785,2016,1,2,0,351,391,87,153,7300,17,-4.4,1017.5,-5.9,0,ESE,0.7,Aotizhongxin
8786,2016,1,2,1,327,355,92,144,7400,16,-3.6,1016.8,-5.5,0,ENE,1.1,Aotizhongxin
8787,2016,1,2,2,282,292,53,131,6100,12,-4.2,1017,-5.6,0,NE,0.5,Aotizhongxin
8788,2016,1,2,3,258,262,48,126,5500,12,-3.7,1016.7,-5.9,0,NW,0.6,Aotizhongxin
8789,2016,1,2,4,271,278,36,122,6600,NA,-4.4,1016,-6.1,0,SSW,0.4,Aotizhongxin
8790,2016,1,2,5,277,287,34,121,7100,15,-4.7,1015.7,-6.8,0,W,0.7,Aotizhongxin
8791,2016,1,2,6,265,269,36,122,7000,14,-5.2,1015.7,-7,0,S,0.3,Aotizhongxin
8792,2016,1,2,7,239,241,32,115,6600,11,-5.2,1015.8,-6.7,0,ENE,1.2,Aotizhongxin
8793,2016,1,2,8,225,237,46,133,7500,11,-3.9,1016.1,-6.1,0,ENE,1,Aotizhongxin
8794,2016,1,2,9,211,225,52,128,6000,11,-3,1016.5,-5.6,0,ENE,0.9,Aotizhongxin
8795,2016,1,2,10,218,246,69,135,5800,12,0.1,1017.1,-5.7,0,SE,0.8,Aotizhongxin
8796,2016,1,2,11,211,216,72,122,4700,14,2.1,1016.9,-5.1,0,ESE,1,Aotizhongxin
8797,2016,1,2,12,188,188,57,109,3600,20,3.7,1016.1,-5.8,0,NE,1.2,Aotizhongxin
8798,2016,1,2,13,202,202,47,117,3600,22,4.6,1015,-5.5,0,E,1.2,Aotizhongxin
8799,2016,1,2,14,204,205,43,129,3600,21,6,1014.1,-5.7,0,ENE,1.5,Aotizhongxin
8800,2016,1,2,15,201,201,42,135,3500,19,6.1,1014.2,-5.6,0,ENE,1.4,Aotizhongxin
8801,2016,1,2,16,182,189,39,131,3000,18,5.6,1014.2,-5.4,0,ENE,1.1,Aotizhongxin
8802,2016,1,2,17,170,185,36,136,3100,11,2.5,1014.7,-5.4,0,ENE,1.1,Aotizhongxin
8803,2016,1,2,18,208,228,40,155,3700,10,0.1,1015.1,-4.9,0,ENE,1,Aotizhongxin
8804,2016,1,2,19,250,266,38,168,4700,12,-0.7,1015.7,-4.4,0,ENE,0.5,Aotizhongxin
8805,2016,1,2,20,359,411,46,191,5900,13,-1.7,1016.6,-4.4,0,ESE,0.6,Aotizhongxin
8806,2016,1,2,21,440,492,50,206,7300,14,-2,1016.7,-4.5,0,ESE,0.6,Aotizhongxin
8807,2016,1,2,22,519,561,50,216,7800,13,-2.8,1016.7,-4.5,0,E,0.7,Aotizhongxin
8808,2016,1,2,23,489,513,44,208,7300,12,-3,1017.2,-4,0,ENE,1.3,Aotizhongxin
8809,2016,1,3,0,498,527,44,206,7700,13,-3.2,1017,-4,0,ENE,0.5,Aotizhongxin
8810,2016,1,3,1,541,582,44,198,8800,15,-3.3,1016.8,-4,0,ENE,1.2,Aotizhongxin
8811,2016,1,3,2,532,565,36,181,8800,13,-3.2,1016.8,-3.6,0,NE,1,Aotizhongxin
8812,2016,1,3,3,547,578,30,164,9600,14,-3.4,1017.3,-4.7,0,ENE,1.1,Aotizhongxin
8813,2016,1,3,4,407,407,29,118,6500,9,-2.6,1017.3,-3.2,0,E,1.8,Aotizhongxin
8814,2016,1,3,5,212,212,33,92,4300,6,-3.4,1017.9,-3.7,0,E,2.1,Aotizhongxin
8815,2016,1,3,6,245,245,23,90,4800,8,-3,1018.3,-3.1,0,ENE,0.9,Aotizhongxin
8816,2016,1,3,7,205,205,12,80,3600,6,-2.8,1018.9,-2.9,0,E,0.9,Aotizhongxin
8817,2016,1,3,8,177,177,9,73,2700,6,-2.6,1019.1,-3.2,0,ESE,0.9,Aotizhongxin
8818,2016,1,3,9,181,181,6,66,2500,8,-2.5,1019.9,-3.1,0,ENE,0.8,Aotizhongxin
8819,2016,1,3,10,167,167,12,62,2300,14,-1.4,1020.1,-3.1,0,ENE,0.9,Aotizhongxin
8820,2016,1,3,11,141,141,18,49,1800,26,-0.1,1020,-4.4,0,ENE,1.5,Aotizhongxin
8821,2016,1,3,12,226,229,29,93,4600,21,1.7,1018.8,-5.7,0,S,1.3,Aotizhongxin
8822,2016,1,3,13,270,270,34,103,4500,19,1.8,1017.7,-7,0,SW,2.3,Aotizhongxin
8823,2016,1,3,14,249,249,38,100,3600,23,2.3,1017.5,-6.8,0,SSE,1.4,Aotizhongxin
8824,2016,1,3,15,131,131,36,72,1800,39,2.2,1017.4,-6.4,0,SSE,1.6,Aotizhongxin
8825,2016,1,3,16,125,125,26,78,1800,35,2.2,1017.8,-6.7,0,SSE,0.8,Aotizhongxin
8826,2016,1,3,17,187,188,14,100,2700,11,0.8,1018.2,-5.2,0,S,0.9,Aotizhongxin
8827,2016,1,3,18,206,206,12,104,3000,7,-0.1,1019.2,-3.7,0,S,0.8,Aotizhongxin
8828,2016,1,3,19,211,211,10,102,2800,7,-1.3,1020.2,-3.7,0,WNW,0.6,Aotizhongxin
8829,2016,1,3,20,208,208,6,102,2900,7,-2,1020.7,-3,0,ESE,0.7,Aotizhongxin
8830,2016,1,3,21,208,208,4,99,3500,8,-2.7,1021.4,-3.5,0,SW,0.2,Aotizhongxin
8831,2016,1,3,22,209,209,5,102,3900,8,-3.2,1021.8,-3.9,0,E,0.4,Aotizhongxin
8832,2016,1,3,23,238,238,15,114,4600,9,-3.5,1022.1,-4.2,0,NW,0.1,Aotizhongxin
8833,2016,1,4,0,250,250,12,111,4900,9,-3.8,1022.4,-4.1,0,SW,0.2,Aotizhongxin
8834,2016,1,4,1,243,244,13,113,4800,9,-4.4,1023,-4.5,0,E,0.9,Aotizhongxin
8835,2016,1,4,2,228,228,28,109,4600,10,-4.3,1023.6,-4.7,0,NNE,0.5,Aotizhongxin
8836,2016,1,4,3,108,108,30,81,1800,13,0.1,1024.3,-9.4,0,N,2.9,Aotizhongxin
8837,2016,1,4,4,14,14,13,27,600,NA,0.2,1024.5,-11.2,0,N,3,Aotizhongxin
8838,2016,1,4,5,8,8,7,21,600,57,-0.8,1024.8,-12.4,0,N,2.1,Aotizhongxin
8839,2016,1,4,6,9,9,6,24,600,56,-1.4,1025.3,-13,0,NNW,3.2,Aotizhongxin
8840,2016,1,4,7,11,15,6,26,600,55,-1.7,1026.1,-13.3,0,N,4,Aotizhongxin
8841,2016,1,4,8,12,23,3,30,600,50,-2.1,1027,-13.6,0,NE,2.1,Aotizhongxin
8842,2016,1,4,9,12,16,4,26,600,55,-2.1,1027.6,-14.5,0,N,3.2,Aotizhongxin
8843,2016,1,4,10,10,10,2,20,500,62,-1.3,1027.9,-15.2,0,NNE,3.7,Aotizhongxin
8844,2016,1,4,11,9,11,2,17,500,66,-0.2,1027.5,-15.3,0,NNE,3.5,Aotizhongxin
8845,2016,1,4,12,12,12,2,16,500,69,0.5,1026.5,-15.5,0,NNE,3.6,Aotizhongxin
8846,2016,1,4,13,12,12,3,18,500,67,0.3,1025.7,-15.7,0,N,4.1,Aotizhongxin
8847,2016,1,4,14,13,13,5,21,500,64,1,1025,-16,0,NE,3.3,Aotizhongxin
8848,2016,1,4,15,14,14,4,25,500,62,1.3,1024.9,-16.1,0,NNW,1.8,Aotizhongxin
8849,2016,1,4,16,15,15,5,25,500,63,1.4,1024.7,-16.5,0,N,2.2,Aotizhongxin
8850,2016,1,4,17,16,18,7,31,600,57,0.8,1024.9,-17.5,0,NNW,3,Aotizhongxin
8851,2016,1,4,18,19,24,9,41,700,48,0.7,1025.6,-17.6,0,NNW,3.1,Aotizhongxin
8852,2016,1,4,19,19,26,11,52,800,39,-0.2,1026.1,-17.4,0,NW,2.9,Aotizhongxin
8853,2016,1,4,20,20,20,8,44,700,43,-1.1,1026.6,-18.2,0,N,1.7,Aotizhongxin
8854,2016,1,4,21,14,14,6,42,600,45,-2.1,1026.8,-19.1,0,NE,1.6,Aotizhongxin
8855,2016,1,4,22,12,12,4,31,600,53,-2.8,1027.6,-19.2,0,N,2.4,Aotizhongxin
8856,2016,1,4,23,11,11,4,30,600,51,-3.5,1027.5,-19,0,NNE,2,Aotizhongxin
8857,2016,1,5,0,13,13,2,29,500,50,-3.9,1027.7,-19.4,0,N,2,Aotizhongxin
8858,2016,1,5,1,10,10,2,26,500,51,-3.8,1027.4,-19.7,0,NNE,3,Aotizhongxin
8859,2016,1,5,2,7,7,2,25,500,49,-4.3,1027.5,-20.1,0,N,4.4,Aotizhongxin
8860,2016,1,5,3,6,8,2,20,500,51,-4.9,1027.6,-19.8,0,NE,2.7,Aotizhongxin
8861,2016,1,5,4,7,7,2,22,500,47,-4.9,1027.1,-20.2,0,N,3.7,Aotizhongxin
8862,2016,1,5,5,8,8,2,22,500,47,-5.8,1027,-20.6,0,NE,2.3,Aotizhongxin
8863,2016,1,5,6,7,7,2,22,500,46,-6,1027.2,-20.4,0,NNE,3.5,Aotizhongxin
8864,2016,1,5,7,8,9,4,44,600,26,-5.9,1027.3,-20.7,0,N,3.9,Aotizhongxin
8865,2016,1,5,8,14,14,4,47,700,24,-6.7,1027.6,-20.7,0,N,2.2,Aotizhongxin
8866,2016,1,5,9,14,21,7,35,800,36,-5.2,1028.1,-20.1,0,NNW,2.5,Aotizhongxin
8867,2016,1,5,10,15,23,7,29,800,43,-3.6,1027.8,-20.4,0,NNW,2.2,Aotizhongxin
8868,2016,1,5,11,17,20,3,21,800,52,-2.1,1027.4,-20,0,NW,2.2,Aotizhongxin
8869,2016,1,5,12,14,14,2,17,700,59,-1.1,1026.1,-19.7,0,WNW,2.4,Aotizhongxin
8870,2016,1,5,13,14,14,2,22,700,56,0,1024.8,-19.8,0,W,1.5,Aotizhongxin
8871,2016,1,5,14,13,13,2,24,700,59,0.3,1024,-19.5,0,NW,1.9,Aotizhongxin
8872,2016,1,5,15,15,15,2,33,700,53,1.4,1023.6,-19.2,0,SSW,1.8,Aotizhongxin
8873,2016,1,5,16,32,49,9,58,1100,34,1,1023.5,-17.9,0,SSW,1.1,Aotizhongxin
8874,2016,1,5,17,54,87,17,80,1400,16,-0.5,1023.6,-16.4,0,WSW,2.2,Aotizhongxin
8875,2016,1,5,18,58,90,19,86,1400,10,-1.4,1024.1,-15.3,0,WSW,2,Aotizhongxin
8876,2016,1,5,19,72,106,19,97,1700,7,-2.1,1024.6,-14.9,0,W,2.3,Aotizhongxin
8877,2016,1,5,20,84,115,19,94,1800,7,-1.9,1025.2,-14.7,0,WSW,2.4,Aotizhongxin
8878,2016,1,5,21,89,126,20,90,2100,7,-2.7,1025.4,-14.5,0,W,1.3,Aotizhongxin
8879,2016,1,5,22,89,122,21,90,2400,7,-5.2,1025.8,-13.5,0,NE,0.8,Aotizhongxin
8880,2016,1,5,23,88,111,16,87,2500,7,-6.4,1025.9,-12.7,0,E,0.7,Aotizhongxin
8881,2016,1,6,0,64,72,17,83,1900,6,-6.5,1025.8,-13.2,0,NE,1.7,Aotizhongxin
8882,2016,1,6,1,61,83,19,84,2200,6,-6.2,1025.6,-13.1,0,NE,1.1,Aotizhongxin
8883,2016,1,6,2,46,46,16,75,1500,8,-5.5,1025.8,-15.6,0,NNE,0.9,Aotizhongxin
8884,2016,1,6,3,35,35,10,61,1200,12,-6.2,1025.7,-15.2,0,NE,0.2,Aotizhongxin
8885,2016,1,6,4,29,29,7,48,900,NA,-7,1025.6,-15.2,0,NNE,0.5,Aotizhongxin
8886,2016,1,6,5,18,18,6,48,800,27,-7.9,1025.7,-15.4,0,NNE,0.5,Aotizhongxin
8887,2016,1,6,6,14,14,5,53,800,21,-8.1,1026,-15.6,0,NE,0.3,Aotizhongxin
8888,2016,1,6,7,18,27,5,72,1000,5,-8.6,1026.6,-15.6,0,NE,0.9,Aotizhongxin
8889,2016,1,6,8,29,43,25,74,1700,6,-8,1027.3,-15.5,0,ENE,1,Aotizhongxin
8890,2016,1,6,9,42,64,37,70,1900,11,-3.7,1028,-14.8,0,ENE,1.4,Aotizhongxin
8891,2016,1,6,10,42,63,32,58,1600,22,-1.3,1028.1,-15.2,0,NNW,2.3,Aotizhongxin
8892,2016,1,6,11,24,34,16,27,900,47,0.6,1028,-16.7,0,NNW,2.8,Aotizhongxin
8893,2016,1,6,12,17,38,9,21,700,57,1.6,1026.7,-17.9,0,NNW,4.2,Aotizhongxin
8894,2016,1,6,13,12,25,6,16,500,64,2.1,1025.7,-18.6,0,NW,4,Aotizhongxin
8895,2016,1,6,14,11,20,6,15,500,67,2.3,1025,-18.4,0,NW,4.3,Aotizhongxin
8896,2016,1,6,15,13,24,5,15,500,69,2.7,1025.2,-18.1,0,WNW,4.7,Aotizhongxin
8897,2016,1,6,16,11,30,6,21,400,64,2.3,1025.6,-17.8,0,WNW,4.4,Aotizhongxin
8898,2016,1,6,17,12,36,6,25,500,60,1,1026.3,-18.4,0,NW,4.7,Aotizhongxin
8899,2016,1,6,18,9,41,6,30,500,56,0.3,1027.2,-17.5,0,WNW,4.2,Aotizhongxin
8900,2016,1,6,19,16,36,9,40,700,46,-0.2,1028.1,-17,0,NW,2.6,Aotizhongxin
8901,2016,1,6,20,16,30,7,36,700,47,-1.3,1028.4,-17.5,0,NNE,3.3,Aotizhongxin
8902,2016,1,6,21,13,38,7,29,600,50,-2.4,1029,-18.1,0,NNW,4.1,Aotizhongxin
8903,2016,1,6,22,11,28,7,27,500,51,-2.9,1029.4,-18.5,0,NNW,3.7,Aotizhongxin
8904,2016,1,6,23,10,29,7,26,400,50,-3.6,1030.6,-18.7,0,NNW,2.3,Aotizhongxin
8905,2016,1,7,0,8,34,8,31,500,42,-4.3,1030.9,-18.2,0,NNW,3.6,Aotizhongxin
8906,2016,1,7,1,8,38,9,30,500,42,-4.5,1031.1,-17.7,0,N,2.5,Aotizhongxin
8907,2016,1,7,2,9,42,7,26,400,46,-4.5,1031.1,-17.7,0,N,3,Aotizhongxin
8908,2016,1,7,3,11,25,6,26,400,46,-5.1,1031,-17.6,0,NNW,3,Aotizhongxin
8909,2016,1,7,4,10,12,6,24,400,47,-5.3,1030.7,-17.4,0,N,3.3,Aotizhongxin
8910,2016,1,7,5,10,11,8,21,500,49,-5.8,1030.2,-18.2,0,NNW,3.1,Aotizhongxin
8911,2016,1,7,6,10,11,6,23,500,47,-6.1,1029.9,-18.5,0,NNW,2.5,Aotizhongxin
8912,2016,1,7,7,10,13,7,26,500,44,-5.8,1030,-18.5,0,NNW,3.6,Aotizhongxin
8913,2016,1,7,8,12,19,7,34,600,38,-6,1030.3,-18.4,0,NNW,3.7,Aotizhongxin
8914,2016,1,7,9,8,22,5,26,600,45,-5.2,1030.2,-18.3,0,NNW,3.8,Aotizhongxin
8915,2016,1,7,10,14,26,7,20,600,51,-4.1,1029.8,-17.7,0,N,4.1,Aotizhongxin
8916,2016,1,7,11,10,42,4,13,500,58,-2.8,1028.9,-17.6,0,N,3.5,Aotizhongxin
8917,2016,1,7,12,10,29,3,12,500,62,-1.6,1027.5,-17.4,0,N,4.1,Aotizhongxin
8918,2016,1,7,13,11,19,4,13,500,63,-0.8,1026.2,-17.5,0,NNW,3.5,Aotizhongxin
8919,2016,1,7,14,10,15,4,13,500,65,0.1,1025.2,-17.6,0,NW,4.2,Aotizhongxin
8920,2016,1,7,15,10,15,6,17,500,63,0.5,1024.6,-17.8,0,WNW,3.9,Aotizhongxin
8921,2016,1,7,16,11,16,5,17,400,66,0.6,1024.6,-17.7,0,WNW,3.5,Aotizhongxin
8922,2016,1,7,17,7,14,5,21,400,62,-0.7,1024.6,-17.9,0,WNW,4.1,Aotizhongxin
8923,2016,1,7,18,11,20,8,38,600,46,-0.9,1024.5,-17.2,0,WNW,4.4,Aotizhongxin
8924,2016,1,7,19,17,23,11,48,700,37,-1.6,1024.5,-17,0,WNW,3.2,Aotizhongxin
8925,2016,1,7,20,19,27,13,55,900,31,-1.9,1024.6,-16.4,0,NNW,2.7,Aotizhongxin
8926,2016,1,7,21,24,34,15,54,900,30,-2.7,1024.4,-16.8,0,NNW,1.9,Aotizhongxin
8927,2016,1,7,22,19,26,16,48,700,34,-2.8,1024.4,-16.9,0,NNW,3.2,Aotizhongxin
8928,2016,1,7,23,17,23,14,37,700,43,-3.2,1024.5,-16.5,0,NNW,2.4,Aotizhongxin
